1277,DocType: Pricing Rule,System will notify to increase or decrease quantity or amount ,Sistem akan memberi tahu untuk menambah atau mengurangi kuantitas atau jumlah
1278,apps/erpnext/erpnext/controllers/accounts_controller.py,Row #{0}: Asset {1} does not linked to Item {2},Baris #{0}: Aset {1} tidak terkait dengan Item {2}
1279,apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.js,Preview Salary Slip,Pratinjau Slip Gaji
1280,apps/erpnext/erpnext/utilities/activation.py,Create Timesheet,Buat absen
1281,apps/erpnext/erpnext/accounts/doctype/budget/budget.py,Account {0} has been entered multiple times,Akun {0} telah dimasukkan beberapa kali
1282,DocType: Account,Expenses Included In Valuation,Biaya Termasuk di Dalam Penilaian Barang
1283,apps/erpnext/erpnext/hooks.py,Purchase Invoices,Beli Faktur
1284,apps/erpnext/erpnext/non_profit/doctype/membership/membership.py,You can only renew if your membership expires within 30 days,Anda hanya bisa memperpanjang jika keanggotaan anda akan berakhir dalam 30 hari
1285,DocType: Shopping Cart Settings,Show Stock Availability,Tampilkan Ketersediaan Stok
1286,apps/erpnext/erpnext/assets/doctype/asset/asset.py,Set {0} in asset category {1} or company {2},Setel {0} dalam kategori aset {1} atau perusahaan {2}
1287,apps/erpnext/erpnext/regional/doctype/gstr_3b_report/gstr_3b_report.html,As per section 17(5),Sesuai bagian 17 (5)
1288,DocType: Location,Longitude,Garis bujur
1289,,Absent Student Report,Laporan Absen Siswa
1290,DocType: Crop,Crop Spacing UOM,Tanaman Jarak SU
1291,DocType: Loyalty Program,Single Tier Program,Program Tier Tunggal
1292,DocType: Accounts Settings,Only select if you have setup Cash Flow Mapper documents,Pilih saja apakah anda sudah menyiapkan dokumen Flow Flow Mapper
1293,apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,From Address 1,Dari Alamat 1
1294,DocType: Email Digest,Next email will be sent on:,Email berikutnya akan dikirim pada:
1295,DocType: Supplier Scorecard,Per Week,Per Minggu
1296,apps/erpnext/erpnext/stock/doctype/item/item.py,Item has variants.,Item memiliki varian.
1297,apps/erpnext/erpnext/education/report/assessment_plan_status/assessment_plan_status.py,Total Student,Jumlah Siswa
1298,apps/erpnext/erpnext/stock/doctype/item_price/item_price.py,Item {0} not found,Item {0} tidak ditemukan
1299,DocType: Bin,Stock Value,Nilai Persediaan
1300,apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py,Duplicate {0} found in the table,Duplikat {0} ditemukan dalam tabel
1301,apps/erpnext/erpnext/accounts/doctype/account/account.py,Company {0} does not exist,Perusahaan {0} tidak ada
1302,apps/erpnext/erpnext/healthcare/doctype/patient_appointment/patient_appointment.py,{0} has fee validity till {1},{0} memiliki validitas biaya sampai {1}
1303,apps/erpnext/erpnext/healthcare/page/appointment_analytic/appointment_analytic.js,Tree Type,Jenis Tingkat Tree
1304,DocType: Leave Control Panel,Employee Grade (optional),Kelas Karyawan (opsional)
1305,DocType: Pricing Rule,Apply Rule On Other,Terapkan Aturan Pada Lainnya
1306,DocType: BOM Explosion Item,Qty Consumed Per Unit,Kuantitas Dikonsumsi Per Unit
1307,DocType: Shift Type,Late Entry Grace Period,Masa Tenggang Masuk Terlambat
1308,DocType: GST Account,IGST Account,Akun IGST
1309,DocType: Serial No,Warranty Expiry Date,Tanggal Berakhir Garansi
1310,DocType: Material Request Item,Quantity and Warehouse,Kuantitas dan Gudang
1311,DocType: Sales Invoice,Commission Rate (%),Tarif Komisi (%)
1312,apps/erpnext/erpnext/education/doctype/student_group/student_group.py,Please select Program,Silahkan pilih Program
1313,DocType: Project,Estimated Cost,Estimasi biaya
1314,DocType: Supplier Quotation,Link to material requests,Tautan ke permintaan material
1315,apps/erpnext/erpnext/public/js/hub/pages/Publish.vue,Publish,Menerbitkan
1316,apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Aerospace,Dirgantara
1317,,Fichier des Ecritures Comptables [FEC],Fichier des Ecritures Comptables [FEC]
1318,DocType: Journal Entry,Credit Card Entry,Entri Kartu Kredit
1319,apps/erpnext/erpnext/config/selling.py,Invoices for Costumers.,Faktur untuk Pelanggan.
1320,apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py,In Value,Nilai Masuk
1321,DocType: Asset Settings,Depreciation Options,Opsi Penyusutan
1322,apps/erpnext/erpnext/assets/doctype/asset_movement/asset_movement.py,Either location or employee must be required,Salah satu lokasi atau karyawan harus diwajibkan
1323,apps/erpnext/erpnext/hr/doctype/job_offer/job_offer.js,Create Employee,Buat Karyawan
1324,apps/erpnext/erpnext/utilities/transaction_base.py,Invalid Posting Time,Waktu posting tidak valid
1325,DocType: Salary Component,Condition and Formula,Kondisi dan Formula
1326,DocType: Lead,Campaign Name,Nama Promosi Kampanye
1327,apps/erpnext/erpnext/setup/default_energy_point_rules.py,On Task Completion,Pada Penyelesaian Tugas
1328,apps/erpnext/erpnext/hr/doctype/compensatory_leave_request/compensatory_leave_request.py,There is no leave period in between {0} and {1},Tidak ada periode cuti di antara {0} dan {1}
1329,DocType: Fee Validity,Healthcare Practitioner,Praktisi Perawatan Kesehatan
1330,DocType: Hotel Room,Capacity,Kapasitas
1331,DocType: Travel Request Costing,Expense Type,Jenis Pengeluaran
1332,DocType: Selling Settings,Close Opportunity After Days,Tutup Peluang Setelah Hari Ke
1333,,Reserved,Ditahan
1334,DocType: Driver,License Details,Rincian lisensi
1335,apps/erpnext/erpnext/accounts/doctype/share_transfer/share_transfer.py,The field From Shareholder cannot be blank,Bidang Dari Pemegang Saham tidak boleh kosong
1336,DocType: Leave Allocation,Allocation,Alokasi
1337,DocType: Purchase Order,Supply Raw Materials,Pasok Bahan Baku
1338,apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py,Structures have been assigned successfully,Struktur telah diterapkan
1339,apps/erpnext/erpnext/config/getting_started.py,Create Opening Sales and Purchase Invoices,Buat Pembukaan Penjualan dan Pembelian Faktur
1340,apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py,Current Assets,Aset Lancar
1341,apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py,{0} is not a stock Item,{0} bukan Barang persediaan
1342,apps/erpnext/erpnext/hr/notification/training_feedback/training_feedback.html,Please share your feedback to the training by clicking on 'Training Feedback' and then 'New',Silakan bagikan umpan balik anda ke pelatihan dengan mengklik 'Umpan Balik Pelatihan' dan kemudian 'Baru'
1343,DocType: Call Log,Caller Information,Informasi Penelepon
1344,DocType: Mode of Payment Account,Default Account,Akun Standar
1345,apps/erpnext/erpnext/stock/doctype/item/item.py,Please select Sample Retention Warehouse in Stock Settings first,Silahkan pilih Sampel Retention Warehouse di Stock Settings terlebih dahulu
1346,apps/erpnext/erpnext/accounts/doctype/loyalty_program/loyalty_program.js,Please select the Multiple Tier Program type for more than one collection rules.,Silakan pilih jenis Program Multi Tier untuk lebih dari satu aturan koleksi.
1347,DocType: Payment Entry,Received Amount (Company Currency),Menerima Jumlah (Valuta Perusahaan)
1348,apps/erpnext/erpnext/erpnext_integrations/doctype/gocardless_settings/gocardless_settings.py,Payment Cancelled. Please check your GoCardless Account for more details,Pembayaran Dibatalkan. Silakan periksa Akun GoCardless anda untuk lebih jelasnya
1349,DocType: Work Order,Skip Material Transfer to WIP Warehouse,Abaikan Transfer Material ke Gudang Dalam Pengerjaan (WIP)
1350,DocType: Contract,N/A,T/A
1351,DocType: Task Type,Task Type,Jenis Tugas
1352,DocType: Topic,Topic Content,Konten Topik
1353,DocType: Delivery Settings,Send with Attachment,Kirim dengan Lampiran
1354,DocType: Service Level,Priorities,Prioritas
1355,apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py,Please select weekly off day,Silakan pilih dari libur mingguan
1356,DocType: Inpatient Record,O Negative,O Negatif
1357,DocType: Work Order Operation,Planned End Time,Rencana Waktu Selesai
1358,DocType: POS Profile,Only show Items from these Item Groups,Hanya perlihatkan Item dari Kelompok Item ini
1359,apps/erpnext/erpnext/accounts/doctype/account/account.py,Account with existing transaction cannot be converted to ledger,Akun yang sudah ada transaksi tidak bisa diubah menjadi buku besar
1360,apps/erpnext/erpnext/config/non_profit.py,Memebership Type Details,Rincian Jenis Keanggotaan
1361,DocType: Delivery Note,Customer's Purchase Order No,Nomor Order Pembelian Pelanggan
1362,DocType: Clinical Procedure,Consume Stock,Penggunaan Persediaan
1363,DocType: Budget,Budget Against,Anggaran Untuk
1364,apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js,Lost Reasons,Alasan Kehilangan
1365,apps/erpnext/erpnext/stock/reorder_item.py,Auto Material Requests Generated,Pembuatan Form Permintaan Material Otomatis
1366,DocType: Shift Type,Working hours below which Half Day is marked. (Zero to disable),Max jam kerja dianggap Setengah Hari. (Nol untuk menonaktifkan)
1367,DocType: Job Card,Total Completed Qty,Total Qty Diselesaikan
1368,DocType: HR Settings,Auto Leave Encashment,Encashment Cuti Otomatis
1369,apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js,Lost,Kalah
1370,apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py,You can not enter current voucher in 'Against Journal Entry' column,Anda tidak bisa memasukkan voucher ini di kolom 'Terhadap Entri Jurnal'
1371,DocType: Employee Benefit Application Detail,Max Benefit Amount,Jumlah Tunjangan Maks
1372,apps/erpnext/erpnext/stock/page/stock_balance/stock_balance.js,Reserved for manufacturing,Dicadangkan untuk manufaktur
1373,DocType: Soil Texture,Sand,Pasir
1374,apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Energy,Energi
1375,DocType: Opportunity,Opportunity From,Peluang Dari
1376,apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py,Row {0}: {1} Serial numbers required for Item {2}. You have provided {3}.,Baris {0}: {1} Nomor seri harus diisi untuk Item {2}. Anda telah memberikan {3}.
1377,apps/erpnext/erpnext/controllers/accounts_controller.py,Cannot set quantity less than delivered quantity,Tidak bisa menetapkan jumlah kurang dari jumlah dikirim
1378,apps/erpnext/erpnext/restaurant/doctype/restaurant_order_entry/restaurant_order_entry.py,Please select a table,Silahkan pilih sebuah tabel
1379,DocType: BOM,Website Specifications,Website Spesifikasi
1380,apps/erpnext/erpnext/accounts/doctype/account/account.py,Please add the account to root level Company - %s,Silakan tambahkan akun ke Perusahaan Induk - %s
1381,DocType: Content Activity,Content Activity,Kegiatan Konten
1382,DocType: Special Test Items,Particulars,Particulars
1383,DocType: Employee Checkin,Employee Checkin,Lapor Masuk Karyawan
1384,apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py,{0}: From {0} of type {1},{0}: Dari {0} dengan jenis {1}
1385,apps/erpnext/erpnext/config/crm.py,Sends Mails to lead or contact based on a Campaign schedule,Mengirim Email untuk memimpin atau menghubungi berdasarkan jadwal Kampanye
1386,apps/erpnext/erpnext/controllers/selling_controller.py,Row {0}: Conversion Factor is mandatory,Baris {0}: Faktor Konversi adalah wajib
1387,DocType: Student,A+,A+
1388,apps/erpnext/erpnext/accounts/doctype/pricing_rule/utils.py,"Multiple Price Rules exists with same criteria, please resolve conflict by assigning priority. Price Rules: {0}","Beberapa Aturan Harga mempunyai kriteria yang sama, selesaikan konflik dengan menetapkan prioritas. Aturan Harga: {0}"
1389,DocType: Exchange Rate Revaluation,Exchange Rate Revaluation Account,Akun Revaluasi Nilai Tukar
1390,apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py,Min Amt can not be greater than Max Amt,Jml Min tidak bisa lebih besar dari Jml Max
1391,apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py,Cannot deactivate or cancel BOM as it is linked with other BOMs,Tidak bisa menonaktifkan atau membatalkan BOM seperti yang terkait dengan BOMs lainnya
1392,apps/erpnext/erpnext/accounts/doctype/exchange_rate_revaluation/exchange_rate_revaluation.js,Please select Company and Posting Date to getting entries,Silakan pilih Perusahaan dan Tanggal Posting untuk mendapatkan entri
1393,DocType: Asset,Maintenance,Pemeliharaan
1394,apps/erpnext/erpnext/healthcare/doctype/lab_test/lab_test.js,Get from Patient Encounter,Ambil dari Pertemuan Pasien
1395,DocType: Subscriber,Subscriber,Pelanggan
1396,DocType: Item Attribute Value,Item Attribute Value,Nilai Atribut Item
1397,apps/erpnext/erpnext/setup/doctype/currency_exchange/currency_exchange.py,Currency Exchange must be applicable for Buying or for Selling.,Pertukaran Valuta harus berlaku untuk Membeli atau untuk Penjualan.
1398,apps/erpnext/erpnext/hr/doctype/leave_ledger_entry/leave_ledger_entry.py,Only expired allocation can be cancelled,Hanya alokasi yang kedaluwarsa yang dapat dibatalkan
1399,DocType: Item,Maximum sample quantity that can be retained,Jumlah sampel maksimal yang bisa dipertahankan
1400,apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py,Row {0}# Item {1} cannot be transferred more than {2} against Purchase Order {3},Baris {0} # Item {1} tidak bisa ditransfer lebih dari {2} terhadap Order Pembelian {3}
1401,apps/erpnext/erpnext/config/crm.py,Sales campaigns.,Kampanye penjualan.
1402,apps/erpnext/erpnext/public/js/call_popup/call_popup.js,Unknown Caller,Penelpon tak dikenal
1403,DocType: Sales Taxes and Charges Template,"Standard tax template that can be applied to all Sales Transactions. This template can contain list of tax heads and also other expense / income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Is this Tax included in Basic Rate?: If you check this, it means that this tax will not be shown below the item table, but will be included in the Basic Rate in your main item table. This is useful where you want give a flat price (inclusive of all taxes) price to customers.","Template pajak standar untuk semua Transaksi Penjualan. Template ini dapat berisi daftar kepala akun pajak dan juga kepala akun pengeluaran / pendapatan lain seperti ""Pengiriman"", ""Asuransi"", ""Penanganan"" dll.   #### Catatan  Tarif pajak yang definisikan disini akan menjadi tarif pajak standar untuk semua **Item**. Jika ada **Item** yang memiliki tarif yang berbeda, harus ditambahkan ke dalam tabel **Pajak Item** dalam daftar utama **Item**.   #### Deskripsi Kolom   1. Jenis Perhitungan:      - Bisa berdasarkan **Jumlah Bersih** (yaitu total dari jumlah dasar).      - **Pada Jumlah Baris Sebelumnya** (untuk pajak atau biaya kumulatif). Jika anda memilih opsi ini, pajak akan diterapkan sebagai prosentase dari jumlah baris sebelumnya (dalam tabel pajak).      - **Aktual** (seperti yang disebutkan).  2. Akun Kepala: Akun buku di mana pajak ini akan dibukukan.  3. Pusat Biaya: Jika pajak / biaya adalah penghasilan (seperti pengiriman) atau beban maka harus dibukukan terhadap Pusat Biaya.  4. Deskripsi: Deskripsi pajak (yang akan dicetak dalam faktur / penawaran).  5. Tarif: Tarif Pajak.  6. Jumlah: Jumlah Pajak.  7. Total: Total kumulatif sampai baris ini.  8. Masukkan Baris: Jika berdasarkan ""Jumlah Baris Sebelumnya"" anda dapat memilih nomor baris yang akan diambil sebagai dasar perhitungan (standar adalah baris sebelumnya). 9. Apakah Pajak ini termasuk dalam Tarif Dasar?: Jika dicentang, berarti pajak ini tidak akan ditampilkan di bawah tabel item, tapi akan dimasukkan dalam Tarif Dasar pada tabel utama item. Hal ini berguna jika anda ingin memberikan harga datar / flat price (harga sudah termasuk pajak) untuk pelanggan."
1404,DocType: Quality Action,Corrective,Perbaikan
1405,DocType: Employee,Bank A/C No.,Rek. Bank No.
1406,DocType: Quality Inspection Reading,Reading 7,Pembacaan 7
1407,DocType: Purchase Invoice,UIN Holders,Pemegang UIN
1408,apps/erpnext/erpnext/stock/doctype/material_request/material_request_list.js,Partially Ordered,Dipesan Sebagian
1409,DocType: Lab Test,Lab Test,Uji Lab
1410,DocType: Student Report Generation Tool,Student Report Generation Tool,Alat Pembuatan Laporan Siswa
1411,DocType: Healthcare Schedule Time Slot,Healthcare Schedule Time Slot,Slot Waktu Jadwal Perawatan Kesehatan
1412,apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,Doc Name,Nama Dok.
1413,DocType: Expense Claim Detail,Expense Claim Type,Jenis Klaim Biaya
1414,DocType: Shopping Cart Settings,Default settings for Shopping Cart,Pengaturan standar untuk Keranjang Belanja
1415,apps/erpnext/erpnext/public/js/hub/pages/Item.vue,Save Item,Simpan Barang
1416,apps/erpnext/erpnext/accounts/page/bank_reconciliation/bank_transaction_row.html,New Expense,Biaya Baru
1417,apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js,Ignore Existing Ordered Qty,Abaikan Jumlah Pesanan yang Ada
1418,apps/erpnext/erpnext/healthcare/doctype/practitioner_schedule/practitioner_schedule.js,Add Timeslots,Tambahkan Slot Waktu
1419,apps/erpnext/erpnext/stock/__init__.py,Please set Account in Warehouse {0} or Default Inventory Account in Company {1},Setel Akun di Gudang {0} atau Akun Persediaan Standar di Perusahaan {1}
1420,apps/erpnext/erpnext/assets/doctype/asset/depreciation.py,Asset scrapped via Journal Entry {0},Penghapusan Aset via Journal Entri {0}
1421,DocType: Loan,Interest Income Account,Akun Pendapatan Bunga
1422,DocType: Bank Transaction,Unreconciled,Belum Rekonsiliasi
1423,DocType: Shift Type,Allow check-out after shift end time (in minutes),Izinkan check-out setelah waktu shift selesai (dalam menit)
1424,apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py,Max benefits should be greater than zero to dispense benefits,Tunjangan maksimal harus lebih besar dari nol untuk menjalankan tunjangan
1425,apps/erpnext/erpnext/non_profit/doctype/grant_application/grant_application.py,Review Invitation Sent,Tinjau Undangan Dikirim
1426,DocType: Shift Assignment,Shift Assignment,Penugasan Shift
1427,DocType: Employee Transfer Property,Employee Transfer Property,Properti Transfer Karyawan
1428,apps/erpnext/erpnext/accounts/doctype/share_transfer/share_transfer.py,The field Equity/Liability Account cannot be blank,Akun Ekuitas / Kewajiban bidang tidak boleh kosong
1429,apps/erpnext/erpnext/accounts/doctype/cashier_closing/cashier_closing.py,From Time Should Be Less Than To Time,Waktu Mulai Harus Sebelum Waktu Selesai
1430,apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Biotechnology,Bioteknologi
1431,apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py,"Item {0} (Serial No: {1}) cannot be consumed as is reserverd\
						 to fullfill Sales Order {2}.","Item {0} (Nomor Seri: {1}) tidak bisa digunakan karena telah disiapkan\ 
						 untuk memenuhi Order Penjualan {2}."
1432,apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py,Office Maintenance Expenses,Beban Pemeliharaan Kantor
1433,,BOM Explorer,Explorer BOM
1434,apps/erpnext/erpnext/utilities/user_progress.py,Go to ,Pergi ke
1435,DocType: Shopify Settings,Update Price from Shopify To ERPNext Price List,Perbarui Harga dari Shopify Ke Daftar Harga Sistem
1436,apps/erpnext/erpnext/config/help.py,Setting up Email Account,Mengatur Akun Email
1437,apps/erpnext/erpnext/manufacturing/doctype/production_plan/production_plan.js,Please enter Item first,Masukkan Item terlebih dahulu
1438,apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py,Needs Analysis,Analisa Kebutuhan
1439,DocType: Asset Repair,Downtime,Downtime
1440,DocType: Account,Liability,Kewajiban
1441,apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py,Sanctioned Amount cannot be greater than Claim Amount in Row {0}.,Sanksi Jumlah tidak bisa lebih besar dari Klaim Jumlah dalam Baris {0}.
1442,apps/erpnext/erpnext/education/report/course_wise_assessment_report/course_wise_assessment_report.html,Academic Term: ,Istilah Akademik:
1443,DocType: Salary Detail,Do not include in total,Tidak termasuk dalam total
1444,DocType: Quiz Activity,Quiz Activity,Kegiatan Kuis
1445,DocType: Company,Default Cost of Goods Sold Account,Akun Standar Harga Pokok Penjualan
1446,apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py,Sample quantity {0} cannot be more than received quantity {1},Kuantitas sampel {0} tidak boleh lebih dari jumlah yang diterima {1}
1447,apps/erpnext/erpnext/stock/get_item_details.py,Price List not selected,Daftar Harga tidak dipilih
1448,DocType: Employee,Family Background,Latar Belakang Keluarga
1449,DocType: Request for Quotation Supplier,Send Email,Kirim Email
1450,DocType: Quality Goal,Weekday,Hari Kerja
1451,apps/erpnext/erpnext/stock/doctype/item/item.py,Warning: Invalid Attachment {0},Peringatan: Lampiran tidak valid {0}
1452,DocType: Item,Max Sample Quantity,Jumlah Max Sampel
1453,apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py,No Permission,Tidak Ada Izin
1454,DocType: Contract Fulfilment Checklist,Contract Fulfilment Checklist,Daftar Periksa Pemenuhan Kontrak
1455,DocType: Vital Signs,Heart Rate / Pulse,Detak Jantung
1456,DocType: Supplier,Default Bank Account,Akun Bank Standar
1457,apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py,"To filter based on Party, select Party Type first","Untuk menyaring berdasarkan Pihak, pilih Jenis Pihak terlebih dahulu"
1458,apps/erpnext/erpnext/controllers/sales_and_purchase_return.py,'Update Stock' can not be checked because items are not delivered via {0},'Pembaruan Persediaan’ tidak bisa dipilih karena barang tidak dikirim melalui {0}
1459,DocType: Vehicle,Acquisition Date,Tanggal Pembelian
1460,apps/erpnext/erpnext/regional/italy/utils.py,Nos,Nos
1461,DocType: Item,Items with higher weightage will be shown higher,Item dengan weightage lebih tinggi akan ditampilkan lebih tinggi
1462,apps/erpnext/erpnext/healthcare/doctype/inpatient_record/inpatient_record_dashboard.py,Lab Tests and Vital Signs,Tes Laboratorium dan Tanda Vital
1463,DocType: Bank Reconciliation Detail,Bank Reconciliation Detail,Rincian Rekonsiliasi Bank
1464,apps/erpnext/erpnext/controllers/accounts_controller.py,Row #{0}: Asset {1} must be submitted,Baris #{0}: Aset {1} harus diserahkan
1465,apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.py,No employee found,Tidak ada karyawan ditemukan
1466,DocType: Supplier Quotation,Stopped,Terhenti
1467,DocType: Item,If subcontracted to a vendor,Jika subkontrak ke pemasok
1468,apps/erpnext/erpnext/education/doctype/student_group/student_group.js,Student Group is already updated.,Kelompok Siswa sudah diperbarui.
1469,apps/erpnext/erpnext/config/projects.py,Project Update.,Pembaruan Proyek.
1470,DocType: SMS Center,All Customer Contact,Semua Kontak Pelanggan
1471,DocType: Location,Tree Details,Rincian Pohon
1472,DocType: Marketplace Settings,Registered,Terdaftar
1473,DocType: Training Event,Event Status,Status Event
1474,DocType: Volunteer,Availability Timeslot,Slot Waktu Tersedia
1475,apps/erpnext/erpnext/config/support.py,Support Analytics,Dukungan Analytics
1476,apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py,"If you have any questions, please get back to us.","Jika anda memiliki pertanyaan, silakan kembali ke kami."
1477,DocType: Cash Flow Mapper,Cash Flow Mapper,Kas Arus Mapper
1478,DocType: Item,Website Warehouse,Situs Gudang
1479,DocType: Payment Reconciliation,Minimum Invoice Amount,Nilai Minimum Faktur
1480,apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py,{0} {1}: Cost Center {2} does not belong to Company {3},{0} {1}: Pusat Biaya {2} bukan milik Perusahaan {3}
1481,apps/erpnext/erpnext/www/lms/program.py,Program {0} does not exist.,Program {0} tidak ada.
1482,apps/erpnext/erpnext/utilities/user_progress.py,Upload your letter head (Keep it web friendly as 900px by 100px),Upload kepala surat anda (Jaga agar web semudah 900px dengan 100px)
1483,apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py,{0} {1}: Account {2} cannot be a Group,{0} {1}: Akun {2} tidak boleh Kelompok
1484,apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py,Timesheet {0} is already completed or cancelled,Absen {0} sudah selesai atau dibatalkan
1485,DocType: QuickBooks Migrator,QuickBooks Migrator,QuickBooks Migrator
1486,apps/erpnext/erpnext/templates/pages/projects.html,No tasks,Tidak ada tugas
1487,apps/erpnext/erpnext/healthcare/doctype/patient_appointment/patient_appointment.py,Sales Invoice {0} created as paid,Faktur Penjualan {0} dibuat sebagai berbayar
1488,DocType: Item Variant Settings,Copy Fields to Variant,Copy Fields ke Variant
1489,DocType: Asset,Opening Accumulated Depreciation,Membuka Penyusutan Akumulasi
1490,apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.js,Score must be less than or equal to 5,Skor harus kurang dari atau sama dengan 5
1491,DocType: Program Enrollment Tool,Program Enrollment Tool,Program Pendaftaran Alat
1492,apps/erpnext/erpnext/config/accounting.py,C-Form records,C-Form catatan
1493,apps/erpnext/erpnext/accounts/doctype/share_transfer/share_transfer.py,The shares already exist,Sahamnya sudah ada
1494,apps/erpnext/erpnext/config/help.py,Customer and Supplier,Pelanggan dan Pemasok
1495,DocType: Email Digest,Email Digest Settings,Pengaturan Email Ringkasan
1496,apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py,Thank you for your business!,Terima kasih untuk bisnis anda!
1497,apps/erpnext/erpnext/config/support.py,Support queries from customers.,Permintaan dukungan dari pelanggan.
1498,DocType: Employee Property History,Employee Property History,Rowayat Kepemilikan Karyawan
1499,apps/erpnext/erpnext/stock/doctype/item/item.py,Variant Based On cannot be changed,Varian Berdasarkan Pada tidak bisa diubah
1500,DocType: Setup Progress Action,Action Doctype,Doctype Tindakan
1501,DocType: HR Settings,Retirement Age,Umur pensiun
1502,DocType: Bin,Moving Average Rate,Tingkat Moving Average
1503,DocType: Share Transfer,To Shareholder,Kepada Pemegang Saham
1504,apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py,{0} against Bill {1} dated {2},{0} terhadap Tagihan {1} tanggal {2}
1505,apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py,From State,Dari Negara
1506,apps/erpnext/erpnext/utilities/user_progress.py,Setup Institution,Lembaga Penyiapan
1507,apps/erpnext/erpnext/hr/doctype/leave_period/leave_period.py,Allocating leaves...,Mengalokasikan cuti...
1508,DocType: Program Enrollment,Vehicle/Bus Number,Kendaraan / Nomor Bus
1509,apps/erpnext/erpnext/public/js/call_popup/call_popup.js,Create New Contact,Buat Kontak Baru
1510,apps/erpnext/erpnext/education/doctype/course/course.js,Course Schedule,Jadwal Kuliah
1511,DocType: GSTR 3B Report,GSTR 3B Report,Laporan GSTR 3B
1512,DocType: Request for Quotation Supplier,Quote Status,Status Penawaran
1513,DocType: GoCardless Settings,Webhooks Secret,Webhooks Secret
1514,DocType: Maintenance Visit,Completion Status,Status Penyelesaian
1515,apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py,Total payments amount can't be greater than {},Total jumlah pembayaran tidak boleh lebih dari {}
1516,DocType: Daily Work Summary Group,Select Users,Pilih Pengguna
1517,DocType: Hotel Room Pricing Item,Hotel Room Pricing Item,Item Harga Kamar Hotel
1518,DocType: Loyalty Program Collection,Tier Name,Nama Tingkat
1519,DocType: HR Settings,Enter retirement age in years,Memasuki usia pensiun di tahun
1520,DocType: Crop,Target Warehouse,Gudang Tujuan
1521,DocType: Payroll Employee Detail,Payroll Employee Detail,Rincian Penggajian Karyawan
1522,apps/erpnext/erpnext/public/js/utils/serial_no_batch_selector.js,Please select a warehouse,Silahkan pilih gudang
