1174,apps/frappe/frappe/core/doctype/user/user.py,OTP secret can only be reset by the Administrator.,Rahasia OTP hanya bisa diatur ulang oleh Administrator.
1175,apps/frappe/frappe/utils/password_strength.py,Avoid years that are associated with you.,Hindari tahun yang berkaitan dengan anda.
1176,apps/frappe/frappe/config/users_and_permissions.py,Restrict user for specific document,Batasi pengguna untuk dokumen tertentu
1177,DocType: GSuite Templates,GSuite Templates,Template GSuite
1178,apps/frappe/frappe/utils/goal.py,Goal,Sasaran
1179,apps/frappe/frappe/email/receive.py,Invalid Mail Server. Please rectify and try again.,Mail Server tidak valid. Harap memperbaiki dan coba lagi.
1180,DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line."
1181,DocType: Workflow State,film,film
1182,apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Sync Calendar,Sinkronkan Kalender
1183,apps/frappe/frappe/model/db_query.py,No permission to read {0},Tidak ada izin untuk membaca {0}
1184,apps/frappe/frappe/config/desktop.py,Tools,Perlengkapan
1185,apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Include indentation,Termasuk indentasi
1186,apps/frappe/frappe/utils/password_strength.py,Avoid recent years.,Hindari tahun-tahun terakhir.
1187,apps/frappe/frappe/templates/includes/login/login.js,Verification,Verifikasi
1188,apps/frappe/frappe/utils/nestedset.py,Multiple root nodes not allowed.,Beberapa node akar tidak diperbolehkan.
1189,DocType: Note,"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.","Jika diaktifkan, pengguna akan diberitahu setiap kali login. Jika tidak diaktifkan, pengguna hanya akan diberitahu satu kali."
1190,apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid {0} condition,Kondisi {0} tidak valid
1191,DocType: OAuth Client,"If checked, users will not see the Confirm Access dialog.","Jika dicentang, pengguna tidak akan melihat dialog Confirm Access."
1192,apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,{0} record deleted,{0} catatan dihapus
1193,apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,"tag name..., e.g. #tag","nama tag..., misalnya #tag"
1194,apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Keyboard Shortcuts,Pintasan Keyboard
1195,DocType: Post,Comments,Komentar
1196,apps/frappe/frappe/public/js/frappe/dom.js,Confirm,Mengonfirmasi
1197,apps/frappe/frappe/public/js/frappe/desk.js,Authenticating...,Mengotentikasi...
1198,apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Collapse All,Perkecil Semua
1199,apps/frappe/frappe/www/login.html,Forgot Password?,Lupa Password?
1200,DocType: System Settings,yyyy-mm-dd,yyyy-mm-dd
1201,apps/frappe/frappe/desk/report/todo/todo.py,ID,ID
1202,apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Server Error,Server Error
1203,apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,See all past reports.,Lihat semua laporan yang lalu.
1204,apps/frappe/frappe/email/doctype/email_account/email_account.py,Login Id is required,Id Login harus diisi
1205,DocType: Website Slideshow,Website Slideshow,Slideshow Situs
1206,apps/frappe/frappe/core/page/dashboard/dashboard.js,No Data,Tidak ada data
1207,DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Lokasi beranda (home) situs web. Standar lokasi (index, login, products, blog, about, contact)"
1208,apps/frappe/frappe/email/doctype/email_account/email_account.py,Authentication failed while receiving emails from Email Account {0}. Message from server: {1},Otentikasi gagal saat menerima Email dari Akun Email {0}. Pesan dari server: {1}
1209,DocType: User,Banner Image,Gambar Banner
1210,DocType: Custom Field,Custom Field,Field Kustom
1211,apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which date field must be checked,Silakan tentukan tanggal yang harus diperiksa
1212,DocType: Custom DocPerm,Set User Permissions,Atur Akses Pengguna
1213,DocType: Email Account,Email Account Name,Nama Akun Email
1214,apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Something went wrong while generating dropbox access token. Please check error log for more details.,Terjadi kesalahan saat membuat token akses dropbox. Silakan periksa log error untuk lebih jelasnya.
1215,DocType: File,old_parent,old_parent
1216,apps/frappe/frappe/config/desk.py,"Newsletters to contacts, leads.","Newsletter ke kontak, prospek."
1217,DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","misalnya ""Bantuan"","" Penjualan "","" Jerry Yang """
1218,apps/frappe/frappe/twofactor.py,Incorrect Verification code,Kode Verifikasi salah
1219,apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts Integration is disabled.,Integrasi Kontak Google dinonaktifkan.
1220,DocType: Assignment Rule,Description,Deskripsi
1221,DocType: Print Settings,Repeat Header and Footer in PDF,Ulangi Header dan Footer di PDF
1222,apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Failure,Kegagalan
1223,DocType: Address Template,Is Default,Adalah Standar
1224,DocType: Data Migration Connector,Connector Type,Jenis Konektor
1225,apps/frappe/frappe/desk/doctype/kanban_board/kanban_board.py,Column Name cannot be empty,Nama kolom tidak boleh kosong
1226,apps/frappe/frappe/email/doctype/email_account/email_account.py,Error while connecting to email account {0},Kesalahan saat menyambung ke akun email {0}
1227,DocType: Workflow State,fast-forward,fast-forward
1228,DocType: Communication,Communication,Komunikasi
1229,apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,"Check columns to select, drag to set order.","Periksa kolom untuk memilih, drag untuk mengatur ketertiban."
1230,apps/frappe/frappe/templates/emails/new_message.html,Login and view in Browser,Login dan lihat di Browser
1231,apps/frappe/frappe/core/doctype/page/page.js,Go to {0} Page,Buka Halaman {0}
1232,DocType: LDAP Settings,Password for Base DN,Password untuk Base DN
1233,apps/frappe/frappe/core/doctype/version/version_view.html,Table Field,Field Tabel
1234,apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js,Columns based on,Kolom berdasarkan
1235,apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Importing {0} of {1}, {2}","Mengimpor {0} dari {1}, {2}"
1236,DocType: Workflow State,move,move
1237,apps/frappe/frappe/model/document.py,Action Failed,aksi Gagal
1238,apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For User,untuk Pengguna
1239,DocType: View Log,View log,View log
1240,DocType: Address,Assam,Assam
1241,apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,← Back to upload files,← Kembali ke unggah file
1242,apps/frappe/frappe/email/doctype/email_domain/email_domain.py,Outgoing email account not correct,Akun email keluar tidak benar
1243,DocType: Transaction Log,Chaining Hash,Chaining Hash
1244,apps/frappe/frappe/contacts/doctype/contact/contact.py,Please set Email Address,Silahkan tentukan Alamat Email
1245,DocType: User,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","Jika pengguna memiliki peran yang dipilih, maka pengguna menjadi ""Pengguna Sistem"". ""Pengguna Sistem"" memiliki akses ke desktop"
1246,DocType: System Settings,Date and Number Format,Format Tanggal dan Nomor
1247,apps/frappe/frappe/model/document.py,one of,salah satu
1248,apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup > Customize Form,Pengaturan > Ubahsuai Formulir
1249,apps/frappe/frappe/public/js/frappe/desk.js,Checking one moment,Sedang memeriksa
1250,apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Show Tags,Tampilkan Tag
1251,DocType: DocField,HTML Editor,HTML Editor
1252,DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Jika dicentang dan Hak Akses Pengguna ditetapkan pada DocType untuk Pengguna, maka semua dokumen yang nilai tautannya kosong, tidak akan ditampilkan ke Pengguna tersebut."
1253,DocType: Address,Billing,Penagihan
1254,DocType: Email Queue,Not Sent,Tidak Terkirim
1255,DocType: Web Form,Actions,Tindakan
1256,apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Setup > User,Pengaturan > Pengguna
1257,DocType: Workflow State,align-justify,align-justify
1258,DocType: User,Middle Name (Optional),Nama Tengah (Opsional)
1259,apps/frappe/frappe/public/js/frappe/request.js,Not Permitted,Tidak Diijinkan
1260,apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,No Google Calendar Event to sync.,Tidak ada Acara Kalender Google untuk disinkronkan.
1261,apps/frappe/frappe/public/js/frappe/ui/field_group.js,Following fields have missing values:,Field berikut belum ada nilai:
1262,apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,via automatic rule {0} on {1},via aturan otomatis {0} pada {1}
1263,apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,First Transaction,Transaksi Pertama
1264,apps/frappe/frappe/app.py,You do not have enough permissions to complete the action,Anda tidak memiliki izin yang cukup untuk menyelesaikan tindakan
1265,apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Single DocTypes cannot be customized.,Single DocTypes tidak dapat diubahsuai.
1266,DocType: User,Document Follow,Ikuti Dokumen
1267,apps/frappe/frappe/public/js/frappe/form/link_selector.js,No Results,No Results
1268,DocType: System Settings,Security,Keamanan
1269,apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Scheduled to send to {0} recipients,Dijadwalkan untuk mengirim ke {0} penerima
1270,apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Cut,Cut
1271,apps/frappe/frappe/model/rename_doc.py,renamed from {0} to {1},berganti nama dari {0} ke {1}
1272,apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} of {1} ({2} rows with children),{0} dari {1} ({2} baris dengan anakan)
1273,DocType: Currency,**Currency** Master,**Mata Uang** Utama
1274,DocType: Email Account,No of emails remaining to be synced,Jumlah Email yang masih harus disinkronkan
1275,apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before assignment,Harap simpan dokumen sebelum penugasan
1276,apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Click here to post bugs and suggestions,Klik di sini untuk mengirim bug dan saran
1277,DocType: Website Settings,Address and other legal information you may want to put in the footer.,Alamat dan informasi legal lainnya yang mungkin anda ingin masukkan ke footer.
1278,DocType: Website Sidebar Item,Website Sidebar Item,Isi Sidebar Situs
1279,apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Click on {0} to generate Refresh Token.,Klik pada {0} untuk menghasilkan Refresh Token.
1280,apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.py,Reference document has been cancelled,Dokumen referensi telah dibatalkan
1281,DocType: PayPal Settings,PayPal Settings,Pengaturan PayPal
1282,apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type,Pilih Jenis Dokumen
1283,apps/frappe/frappe/utils/nestedset.py,Cannot delete {0} as it has child nodes,Tidak dapat menghapus {0} karena memiliki node anak
1284,apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} minutes ago,{0} menit yang lalu
1285,apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Assignment Day {0} has been repeated.,Hari Penugasan {0} telah diulang.
1286,DocType: Kanban Board Column,lightblue,biru muda
1287,apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Same Field is entered more than once,Field yang sama sudah masuk lebih dari satu kali
1288,DocType: Print Settings,Enable Raw Printing,Aktifkan Pencetakan Mentah
1289,DocType: Contact,Contact Numbers,Nomor Kontak
1290,DocType: Website Route Redirect,Source,Sumber
1291,apps/frappe/frappe/templates/includes/list/filters.html,clear,hapus
1292,apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Finished,Selesai
1293,DocType: Prepared Report,Filter Values,Nilai Filter
1294,DocType: Communication,User Tags,Tag Pengguna
1295,DocType: Data Migration Run,Fail,Gagal
1296,DocType: Workflow State,download-alt,download-alt
1297,DocType: Data Migration Run,Pull Failed,Tarik Gagal
1298,apps/frappe/frappe/public/js/frappe/views/components/Desktop.vue,Show / Hide Cards,Atur Tampilan Menu
1299,DocType: Communication,Feedback Request,Permintaan Umpan Balik
1300,apps/frappe/frappe/config/settings.py,Import Data from CSV / Excel files.,Impor Data dari file CSV / Excel.
1301,apps/frappe/frappe/website/doctype/web_form/web_form.py,Following fields are missing:,Field berikut tidak ada:
1302,apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Cancelling {0},Membatalkan {0}
1303,DocType: Web Page,Main Section,Bagian Utama
1304,DocType: Page,Icon,icon
1305,apps/frappe/frappe/www/update-password.html,"Hint: Include symbols, numbers and capital letters in the password","Petunjuk: Sertakan simbol, angka dan huruf kapital di dalam Password"
1306,DocType: DocField,Allow in Quick Entry,Izinkan di Quick Entry
1307,apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,PDF,PDF
1308,DocType: System Settings,dd/mm/yyyy,dd/mm/yyyy
1309,DocType: System Settings,Backups,Cadangan
1310,apps/frappe/frappe/core/doctype/communication/communication.js,Add Contact,Tambah Kontak
1311,DocType: Notification Recipient,Optional: Always send to these ids. Each Email Address on a new row,Opsional: Selalu kirim ke ID ini. Setiap Alamat Email pada baris baru
1312,apps/frappe/frappe/public/js/frappe/form/layout.js,Hide Details,Sembunyikan Rincian
1313,apps/frappe/frappe/www/qrcode.py,Page has expired!,Halaman telah kadaluarsa!
1314,DocType: LDAP Settings,Path to private Key File,Path ke File Kunci pribadi
1315,DocType: Workflow State,Tasks,Tugas
1316,DocType: Assignment Rule Day,Tuesday,Selasa
1317,DocType: Blog Settings,Blog Settings,Pengaturan Blog
1318,apps/frappe/frappe/templates/emails/new_user.html,You can also copy-paste this link in your browser,Anda juga dapat copy-paste link ini di browser anda
1319,DocType: Workflow State,bullhorn,bullhorn
1320,apps/frappe/frappe/model/workflow.py,Not a valid Workflow Action,Bukan Aksi Alur Kerja yang valid
1321,DocType: Footer Item,Target,Sasaran
1322,DocType: System Settings,Number of Backups,Jumlah Cadangan
1323,DocType: Dashboard Chart,Last Year,Tahun Lalu
1324,DocType: Website Settings,Copyright,Hak Cipta
1325,apps/frappe/frappe/desk/page/user_profile/user_profile.js,Go,Pergi
1326,DocType: OAuth Authorization Code,Invalid,Salah
1327,DocType: ToDo,Due Date,Tanggal Jatuh Tempo
1328,apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Quarter Day,Seperempat Hari
1329,DocType: Website Settings,Hide Footer Signup,Sembunyikan Footer Signup
1330,apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,cancelled this document,membatalkan dokumen ini
1331,apps/frappe/frappe/core/doctype/report/report.js,Write a Python file in the same folder where this is saved and return column and result.,Menulis file Python dalam folder yang sama di mana file ini disimpan dan menampilkan kolom dan hasilnya.
1332,apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Add to table,Tambah ke tabel
1333,DocType: Website Theme,Theme URL,URL Tema
1334,DocType: Customize Form,Sort Field,Urutkan Field
1335,DocType: Razorpay Settings,Razorpay Settings,Pengaturan Razorpay
1336,apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Edit Filter,Edit Filter
1337,apps/frappe/frappe/public/js/frappe/ui/slides.js,Add More,Tambah Lagi
1338,DocType: System Settings,Session Expiry Mobile,Sesi Kadaluarsa Ponsel
1339,apps/frappe/frappe/utils/password.py,Incorrect User or Password,Pengguna atau Password salah
1340,apps/frappe/frappe/templates/includes/search_box.html,Search results for,Hasil pencarian
1341,apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Access Token URL,Harap masukkan URL Akses Token
1342,DocType: Notification,Slack,Slack
1343,DocType: Custom DocPerm,If user is the owner,Jika pengguna adalah pemilik
1344,apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Follow,Ikuti
1345,,Activity,Aktivitas
1346,DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Bantuan: Untuk menautkan ke data lain dalam sistem, gunakan ""#Form/Note/[Nama Catatan]"" sebagai URL tautan. (jangan gunakan ""http://"")"
1347,DocType: User Permission,Allow,Mengizinkan
1348,DocType: Data Import Beta,Update Existing Records,Perbarui Catatan yang Ada
1349,apps/frappe/frappe/utils/password_strength.py,Let's avoid repeated words and characters,Hindari kata-kata berulang dan karakter
1350,DocType: Energy Point Rule,Energy Point Rule,Aturan Poin Energi
1351,DocType: Communication,Delayed,Terlambat
1352,apps/frappe/frappe/config/settings.py,List of backups available for download,Daftar cadangan yang tersedia untuk diunduh
1353,apps/frappe/frappe/www/login.html,Sign up,Daftar
1354,apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Row {0}: Not allowed to disable Mandatory for standard fields,Baris {0}: Tidak diperbolehkan menonaktifkan Wajib untuk field standar
1355,apps/frappe/frappe/config/customization.py,Dashboards,Dasbor
1356,DocType: Test Runner,Output,Keluaran
1357,DocType: Milestone,Track Field,Lacak Field
1358,DocType: Notification,Set Property After Alert,Ubah Properti Setelah Notifikasi
1359,apps/frappe/frappe/config/customization.py,Add fields to forms.,Tambahkan field ke form.
1360,apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Looks like something is wrong with this site's Paypal configuration.,Sepertinya ada yang salah dengan konfigurasi Paypal situs ini.
1361,apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Add Review,Tambah Ulasan
1362,apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Size (px),Ukuran Font (px)
1363,apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Only standard DocTypes are allowed to be customized from Customize Form.,Hanya DocTypes standar yang boleh diubah pada Form Kustom.
1364,DocType: Email Account,Sendgrid,Sendgrid
1365,DocType: Access Log,File Type,Tipe file
1366,DocType: S3 Backup Settings,cn-north-1,cn-north-1
1367,apps/frappe/frappe/templates/includes/login/login.js,Verification Code,Kode Verifikasi
1368,DocType: Workflow State,leaf,leaf
1369,DocType: Portal Menu Item,Portal Menu Item,Item Menu Portal
1370,apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Set Filters,Tetapkan Filter
1371,DocType: Contact Us Settings,Email ID,ID Email
1372,DocType: Energy Point Rule,Multiplier Field,Field Pengganda
1373,DocType: Dashboard Chart,Time Interval,Interval Waktu
1374,DocType: Activity Log,Keep track of all update feeds,Lacak semua perbaruan masukan
1375,DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,Sebuah daftar data yang akan bisa diakses oleh App Klien setelah pengguna mengizinkan. <br> misalnya proyek
1376,DocType: Translation,Translated Text,Teks Terjemahan
1377,DocType: Contact Us Settings,Query Options,Opsi Query
1378,apps/frappe/frappe/public/js/frappe/social/components/PostLoader.vue,Fetching posts...,Mengambil pos...
1379,apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Contact Synced with Google Contacts.,Kontak Disinkronkan dengan Kontak Google.
1380,DocType: Access Log,Timestamp,Timestamp
1381,DocType: Patch Log,Patch Log,Log Patch
1382,DocType: Data Migration Mapping,Local Primary Key,Kunci primer lokal
1383,apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options required for Link or Table type field {1} in row {2},{0}: Opsi diperlukan untuk field jenis Link atau Table {1} di baris {2}
1384,apps/frappe/frappe/utils/bot.py,Hello {0},Halo {0}
1385,apps/frappe/frappe/core/doctype/user/user.py,Welcome to {0},Selamat Datang di {0}
1386,apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Add,Tambahkan
1387,DocType: Communication,Sent or Received,Dikirim atau Diterima
1388,DocType: Auto Repeat,Reference Document,Dokumen referensi
1389,DocType: DefaultValue,Key,kunci
1390,DocType: Address,Contacts,Kontak
1391,DocType: System Settings,Setup Complete,Pengaturan Selesai
1392,apps/frappe/frappe/config/users_and_permissions.py,Report of all document shares,Laporan seluruh pembagian dokumen
1393,apps/frappe/frappe/www/update-password.html,New Password,Password Baru
1394,apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Filter {0} missing,Filter {0} tidak ada
1395,apps/frappe/frappe/core/doctype/activity_log/activity_log.py,Sorry! You cannot delete auto-generated comments,Maaf! Anda tidak dapat menghapus komentar yang dibuat secara otomatis
1396,DocType: Google Settings,Used For Google Maps Integration.,Digunakan Untuk Integrasi Google Maps.
1397,apps/frappe/frappe/core/doctype/communication/communication.js,Reference DocType,Referensi DocType
1398,apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,No records will be exported,Tidak ada catatan yang akan diekspor
1399,DocType: User,System User,Pengguna Sistem
1400,DocType: Report,Is Standard,Adalah Standar
1401,DocType: Desktop Icon,_report,_report
1402,DocType: Dashboard Chart,Full,Penuh
1403,DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field"
1404,apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized on {1},{0} dikritik pada {1}
1405,DocType: Website Settings,FavIcon,FavIcon
1406,apps/frappe/frappe/data_migration/doctype/data_migration_plan/data_migration_plan.js,Run,Menjalankan
1407,DocType: Blog Post,Content (HTML),Konten (HTML)
1408,DocType: Personal Data Download Request,User Name,Nama Pengguna
1409,DocType: Workflow State,minus-sign,minus-sign
1410,apps/frappe/frappe/public/js/frappe/request.js,Not Found,Tidak ditemukan
1411,apps/frappe/frappe/www/printview.py,No {0} permission,Tidak ada {0} izin
1412,apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Custom Permissions,Ekspor Hak Akses Kustom
1413,apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,No items found.,Tidak ada item ditemukan.
1414,DocType: Data Export,Fields Multicheck,Field Multicheck
1415,DocType: Activity Log,Login,Masuk
1416,DocType: Web Form,Payments,Pembayaran
1417,apps/frappe/frappe/www/qrcode.html,Hi {0},Hai {0}
1418,apps/frappe/frappe/config/integrations.py,Google Drive Integration.,Integrasi Google Drive.
1419,apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,{0} reverted your points on {1} {2},{0} mengembalikan poin anda pada {1} {2}
1420,DocType: System Settings,Enable Scheduled Jobs,Aktifkan Jobs Terjadwal
1421,apps/frappe/frappe/core/doctype/data_export/exporter.py,Notes:,Catatan:
1422,apps/frappe/frappe/core/page/background_jobs/background_jobs.py,Inactive,Tidak aktif
1423,apps/frappe/frappe/www/message.html,Status: {0},Status: {0}
1424,DocType: Blog Post,Markdown,Markdown
1425,DocType: DocShare,Document Name,Nama Dokumen
1426,apps/frappe/frappe/core/doctype/communication/communication.js,Mark as Spam,Tandai sebagai Spam
1427,DocType: ToDo,Medium,Sedang
1428,DocType: Comment,Comment By,Komentar Dari
1429,apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Customize Form,Ubahsuai Form
1430,apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Entity Type,Jenis Entitas
1431,apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: set role for,Field wajib: menetapkan peran untuk
1432,apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized {1},{0} dikritik {1}
1433,DocType: Data Migration Mapping,Mapping Name,Nama pemetaan
1434,apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field '{1}' cannot be set as Unique as it has non-unique values,{0}: Field '{1}' tidak bisa dibuat Unik karena mempunyai nilai yang tidak unik
1435,apps/frappe/frappe/public/js/frappe/list/list_view.js,Navigate list down,Lihat daftar ke bawah
1436,DocType: Currency,A symbol for this currency. For e.g. $,Simbol untuk mata uang ini. Contoh Rp
1437,apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Successfully updated translations,Berhasil memperbarui terjemahan
1438,apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Frappe Framework,Frappe Framework
1439,DocType: S3 Backup Settings,Enable Automatic Backup,Aktifkan Backup Otomatis
1440,apps/frappe/frappe/config/settings.py,Email Templates for common queries.,Template Email untuk pertanyaan umum.
1441,apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Permission Error,Kesalahan izin
1442,apps/frappe/frappe/model/naming.py,Name of {0} cannot be {1},Nama {0} tidak dapat {1}
1443,DocType: User Permission,Applicable For,Berlaku Untuk
1444,apps/frappe/frappe/core/doctype/version/version_view.html,Success,Sukses
1445,apps/frappe/frappe/public/js/frappe/desk.js,Session Expired,Sesi Berakhir
1446,DocType: Kanban Board Column,Kanban Board Column,Kolom Papan Kanban
1447,apps/frappe/frappe/utils/password_strength.py,Straight rows of keys are easy to guess,Huruf keyboard dalam sebaris mudah ditebak
1448,DocType: Communication,Phone No.,Nomor Telepon
1449,DocType: Personal Data Deletion Request,Pending Approval,Persetujuan Tertunda
1450,DocType: Workflow State,fire,fire
1451,apps/frappe/frappe/www/update-password.html,Success! You are good to go 👍,Keberhasilan! Anda baik untuk pergi 👍
1452,apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,; not allowed in condition,; tidak diijinkan dalam kondisi
1453,DocType: Async Task,Async Task,Async Tugas
1454,DocType: Workflow State,picture,picture
1455,apps/frappe/frappe/www/complete_signup.html,Complete,Lengkap
1456,DocType: DocType,Image Field,Field Gambar
1457,DocType: Print Format,Custom HTML Help,Bantuan HTML Kustom
1458,DocType: LDAP Settings,Default Role on Creation,Peran Default pada Pembuatan
1459,apps/frappe/frappe/website/doctype/contact_us_settings/contact_us_settings.js,See on Website,Lihat di Website
1460,DocType: Workflow Transition,Next State,Status Berikutnya
1461,DocType: User,Block Modules,Modul Dilarang
1462,DocType: Print Format,Custom CSS,CSS Kustom
1463,apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Add a comment,Tambah komentar
1464,DocType: Webhook,on_update,on_update
1465,apps/frappe/frappe/model/rename_doc.py,Ignored: {0} to {1},Diabaikan: {0} ke {1}
1466,DocType: Address,Gujarat,Gujarat
1467,apps/frappe/frappe/config/settings.py,Log of error on automated events (scheduler).,Log kesalahan pada event otomatis (scheduler).
1468,apps/frappe/frappe/utils/csvutils.py,Not a valid Comma Separated Value (CSV File),Bukan nilai Comma Separated Value (CSV file) yang benar
1469,DocType: Address,Postal,Pos
1470,DocType: Email Account,Default Incoming,Standar untuk Email Masuk
1471,DocType: Workflow State,repeat,repeat
1472,DocType: Website Settings,Banner,Banner
1473,apps/frappe/frappe/core/doctype/data_import/importer_new.py,Value must be one of {0},Nilai harus salah satu dari {0}
1474,DocType: Role,"If disabled, this role will be removed from all users.","Jika dinonaktifkan, peran ini akan dihapus dari semua pengguna."
1475,apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Go to {0} List,Buka Daftar {0}
1476,apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Help on Search,Bantuan Pencarian
1477,DocType: Milestone,Milestone Tracker,Pelacak Milestone
1478,apps/frappe/frappe/core/doctype/user/user.py,Registered but disabled,Terdaftar tapi dinonaktifkan
1479,apps/frappe/frappe/templates/emails/auto_repeat_fail.html,The Auto Repeat for this document has been disabled.,Ulangi Otomatis untuk dokumen ini telah dinonaktifkan.
1480,DocType: DocType,Hide Copy,Sembunyikan Copy
1481,apps/frappe/frappe/public/js/frappe/roles_editor.js,Clear all roles,Hapus semua peran
1482,apps/frappe/frappe/model/base_document.py,{0} must be unique,{0} harus merupakan kode unik
1483,apps/frappe/frappe/model/base_document.py,Row,Baris
1484,apps/frappe/frappe/public/js/frappe/views/communication.js,"CC, BCC & Email Template","CC, BCC &amp; Template Email"
1485,DocType: Data Migration Mapping Detail,Local Fieldname,Nama field lokal
1486,DocType: DocType,Track Changes,Track Changes
1487,DocType: Workflow State,Check,Centang
1488,DocType: Chat Profile,Offline,Offline
1489,apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0},Berhasil impor {0}
